categorie,nom_exercice,description,gif_url
Exercices triceps,Extensions des triceps incliné à la poulie basse,"L’extension des triceps incliné à la poulie basse est un exercice d’isolation efficace pour le développement des trois chefs du triceps (latéral, long et médial). Il s’agit d’une variante des extensions de triceps idéale pour obtenir un étirement important du muscle et le stimuler en totalité.",https://www.docteur-fitness.com/wp-content/uploads/2022/01/extension-triceps-incline-poulie-basse.gif
Exercices triceps,Pompes,"Quand vous pensez aux pompes, qu’est-ce qui vous vient à l’esprit ? Peut-être au défi 30 jours pour arriver à faire 100 pompes. Ou aux pénalités infligées lors de votre dernière course d’obstacles ?",https://www.docteur-fitness.com/wp-content/uploads/2020/10/pompe-musculation-exercice-pectoraux-triceps.gif
Exercices triceps,Extensions concentrées des triceps à la poulie,"L’extension concentrée des triceps à la poulie (en anglais cable concentration tricep extension) est un exercice d’isolation qui cible efficacement les muscles triceps. Il ne s’agit pas d’un exercice typique pour les triceps, mais il est très utile pour isoler le muscle dans un objectif de développement de la force et de la masse musculaire.",https://www.docteur-fitness.com/wp-content/uploads/2022/06/extensions-concentres-des-triceps-poulie.gif
Exercices triceps,Extension horizontale à la poulie,Les extensions horizontales à la poulie sont un exercice qui permet de travailler principalement les triceps et les deltoïdes postérieurs.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-horizontale-poulie.gif
Exercices triceps,Extension verticale à la poulie basse,L’extension verticale des triceps à la poulie avec corde (en anglais rope overhead cable extension) est un exercice populaire pour muscler l’arrière des bras.,https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-verticale-triceps-poulie-basse.gif
Exercices triceps,Extensions verticales à la poulie haute,"Un exercice très populaire pour développer les triceps, les extensions verticales à la poulie haute (en anglais cable triceps pushdown) est un incontournable pour développer des bras plus gros et plus forts. L’avantage est que cet exercice fait travailler les trois chefs du muscle triceps.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/extension-triceps-poulie-haute.gif
Exercices triceps,Dips assis à la machine Matrix,"Les dips sur machine sont un bon exercice pour ceux qui cherchent à effectuer le mouvement de dips, mais qui ne se sentent pas à l’aise ou ne sont pas capables d’effectuer des dips au poids du corps (aux barres parallèles) ou même des dips entre deux bancs.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/dips-assis-machine-matrix.gif
Exercices triceps,Kickback alterné assis,"Le kickback alterné assis avec haltères est un fantastique exercice d’isolation des triceps, efficace pour renforcer les trois chefs des triceps. Les triceps représentent deux tiers de la masse du bras, il est donc important de se concentrer sur un entraînement adéquat pour obtenir un plus grand développement musculaire du bras.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/kickback-alterne-assis.gif
Exercices triceps,Extensions des triceps incliné avec haltères,Les extensions de triceps avec haltères inclinés sont un excellent exercice pour isoler vos triceps. Il peut être effectué aussi bien par ceux qui cherchent à obtenir de plus gros triceps que par ceux qui cherchent à augmenter leur force.,https://www.docteur-fitness.com/wp-content/uploads/2022/09/extension-triceps-banc-incline-halteres.gif
Exercices triceps,Extensions des triceps décliné avec haltères,"Les extensions de triceps avec haltères avec un banc décliné (en anglais Decline Dumbbell Tricep Extension) sont un exercice d’isolation très efficace qui permet de développer la force et la musculature des trois chefs du triceps (latéral, médial et long). La particularité de cet exercice est qu’il permet d’obtenir un étirement profond des muscles, ce qui permet de stimuler davantage de fibres musculaires.",https://www.docteur-fitness.com/wp-content/uploads/2022/09/extensions-triceps-decline-halteres.gif
Exercices triceps,Handstand push-up,"La plupart des gens font des variantes du overhead press (développé militaire) et différents exercices d’isolation pour se muscler les épaules. Pourtant, il existe un exercice de musculation oublié de tous, qui mettra à l’épreuve même les plus forts d’entre nous… c’est le handstand push-up (HSPU).",https://www.docteur-fitness.com/wp-content/uploads/2022/04/handstand-push-up.gif
Exercices triceps,Dips assistés à la machine,"Les dips assistés à la machine sont un exercice très utile pour un grand nombre de personnes. En effet, les dips au poids du corps ne sont pas toujours possibles, car beaucoup de personnes ne sont pas capables de soulever leur propre poids. L’appareil de dips assisté change donc la donne et rend les dips possibles pour tous.",https://www.docteur-fitness.com/wp-content/uploads/2022/04/dips-assiste-machine.gif
Exercices triceps,Dips assis à la machine Hammer Strength,"La machine à dips en position assise permet de travailler principalement les triceps, et secondairement les pectoraux avec une charge définie. Elle peut être utilisée par les débutants qui ne peuvent pas encore réaliser de dips au poids de corps, mais aussi par les pratiquants chevronnés qui souhaitent travailler avec des charges plus lourdes.",https://www.docteur-fitness.com/wp-content/uploads/2021/12/dips-assis-machine-avec-poids.gif
Exercices triceps,Kickback debout avec haltères,"Le kickback avec haltères est un excellent exercice pour les triceps, pour autant que vous compreniez les nuances techniques qui ne sont pas toujours évidentes à discerner. Nous verrons ici comment passer d’un exercice banal à un exercice qui vaut la peine d’être intégré dans votre programme d’entraînement pour les bras.",https://www.docteur-fitness.com/wp-content/uploads/2022/12/kickback-debout-avec-halteres.gif
Exercices triceps,Extensions des triceps assis avec haltère,"Contrairement à ce que l’on pourrait penser, les triceps sont en fait des muscles assez puissants, avec trois chefs distincts (d’où le nom « tri »). Cela signifie qu’ils ont un potentiel de croissance musculaire énorme. Malheureusement, la plupart des personnes ne parviennent pas à un développement complet parce qu’elles ne font pas assez travailler directement les triceps (y compris par des exercices d’isolation) ou parce qu’elles ne pratiquent pas une variété suffisante d’exercices dans leur programme de musculation. Cela tombe bien, je vous présente ci-dessous un exercice de triceps avec les bras au-dessus de la tête qui vous permettra un travail complet de l’ensemble de ce muscle.",https://www.docteur-fitness.com/wp-content/uploads/2022/12/extensions-des-triceps-assis-avec-haltere.gif
Exercices triceps,Extensions des triceps couché avec haltères,"L’un des exercices les plus populaires pour développer l’arrière du bras est l’extension du triceps couché. Cet exercice est généralement effectué avec une barre, surnommée « l’écraseur de crâne » (de l’anglais skull crushers) parce que la barre est généralement abaissée vers le visage, le front ou le sommet de la tête. L’extension des triceps couchés avec barre est tellement connue que la version avec haltères du même mouvement est souvent oubliée. Pourtant, il s’agit d’une superbe variante qui présente de nombreux avantages et qui mérite d’être intégrée à vos entraînements.",https://www.docteur-fitness.com/wp-content/uploads/2022/12/extensions-triceps-couche-halteres.gif
Exercices triceps,Extensions des triceps incliné à la Smith machine,"Étant donné que le triceps brachial représente les deux tiers de la taille des bras, un entraînement spécifique de ces muscles est indispensable, si vous souhaitez obtenir de gros bras. Grâce à la Smith machine, vos bras bénéficieront naturellement d’une meilleure sollicitation, car vous n’avez pas besoin de gaspiller votre énergie ou votre concentration pour équilibrer la barre.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/extensions-triceps-incline-smith-machine.gif
Exercices triceps,Développé couché prise serrée à la Smith machine,"Je n’ai jamais entendu personne dire : « Je n’aime pas travailler les bras ». Pourtant, si la plupart des gens aiment travailler leurs biceps, seule une petite partie d’entre eux accordent autant d’importance à leurs triceps. Le triceps est composé de trois chefs : médial, latéral et long. Il est le principal moteur pour réaliser l’extension du coude.",https://www.docteur-fitness.com/wp-content/uploads/2022/11/developpe-couche-prise-serree-smith-machine.gif
Exercices triceps,Extensions des triceps à la poulie haute à la corde,Les extensions des triceps à la corde sont une excellente variante pour travailler les muscles triceps.,https://www.docteur-fitness.com/wp-content/uploads/2021/10/extension-triceps-poulie-haute-corde.gif
Exercices triceps,Extensions des triceps avec sangles de suspension,Les extensions des triceps en suspension sont l’un des meilleurs exercices pour combiner le renforcement des abdominaux et le travail ciblé des triceps.,https://www.docteur-fitness.com/wp-content/uploads/2022/10/extensions-des-triceps-avec-sangles-de-suspension.gif
Exercices triceps,Dips aux anneaux,"Les dips sont un mouvement au poids du corps très apprécié dans les salles de musculation. Cet exercice permet de faire travailler simultanément les triceps, les pectoraux et les épaules.",https://www.docteur-fitness.com/wp-content/uploads/2022/10/dips-aux-anneaux.gif
